league,team_id,team_title,gameweek,h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,conceded,xpts,result,date,wins,draws,loses,pts,npxGD,adv_id,adv_title,forecast_w,forecast_d,forecast_l,xG_diff,xGA_diff
Serie_A,116,Cagliari,4,h,0.881581,1.42805,0.881581,1.42805,8.88,10.67,3,8,0,4,0.9,l,2024-09-15 16:00:00,0,0,1,0,-0.5464690000000001,105,Napoli,0.5198,0.2703,0.2099,0.881581,-2.57195
Serie_A,116,Cagliari,5,h,1.68655,1.02688,1.68655,1.02688,5.74,12.58,7,1,0,2,1.8625,l,2024-09-20 16:30:00,0,0,1,0,0.65967,108,Empoli,0.2043,0.2623,0.5334,1.68655,-0.97312
Serie_A,116,Cagliari,6,a,3.057,2.98598,3.057,2.22468,22.47,14.86,5,11,3,2,1.4586,w,2024-09-30 18:45:00,1,0,0,3,0.8323199999999997,230,Parma Calcio 1913,0.3764,0.2061,0.4175,0.05699999999999994,0.9859800000000001
Serie_A,116,Cagliari,7,a,1.045,3.21709,0.283699,2.45579,45.1,6.67,5,14,1,1,0.1879,d,2024-10-06 10:30:00,0,1,0,1,-2.172091,98,Juventus,0.8737,0.0955,0.0308,0.04499999999999993,2.21709
Serie_A,230,Parma Calcio 1913,1,h,1.83796,0.81313,1.83796,0.81313,10.21,10.92,3,4,1,1,2.1819,d,2024-08-17 16:30:00,0,1,0,1,1.0248300000000001,110,Fiorentina,0.1279,0.2172,0.6549,0.83796,-0.18686999999999998
Serie_A,230,Parma Calcio 1913,2,h,2.46266,2.09812,2.46266,2.09812,26.45,8.67,7,10,2,1,1.6647,w,2024-08-24 16:30:00,1,0,0,3,0.36453999999999986,111,AC Milan,0.2843,0.2412,0.4745,0.46266000000000007,1.0981200000000002
Serie_A,230,Parma Calcio 1913,3,a,1.90229,2.33511,1.14099,2.33511,21.86,13.26,6,13,1,2,1.1402999999999999,l,2024-08-31 18:45:00,0,0,1,0,-1.1941199999999998,105,Napoli,0.4639,0.234,0.3021,0.90229,0.3351099999999998
Serie_A,230,Parma Calcio 1913,4,h,0.87968,3.08828,0.87968,3.08828,21.54,12.62,8,6,2,3,0.1446,l,2024-09-16 16:30:00,0,0,1,0,-2.2086,99,Udinese,0.9006,0.0768,0.0226,-1.12032,0.08828000000000014
Serie_A,230,Parma Calcio 1913,5,a,2.054,1.25857,2.054,1.25857,8.18,21.73,12,4,2,2,1.9736000000000002,d,2024-09-21 18:45:00,0,1,0,1,0.7954299999999999,243,Lecce,0.195,0.2207,0.5843,0.053999999999999826,-0.74143
Serie_A,230,Parma Calcio 1913,6,h,2.98598,3.057,2.22468,3.057,14.86,22.47,11,5,2,3,1.3353,l,2024-09-30 18:45:00,0,0,1,0,-0.8323199999999997,116,Cagliari,0.4175,0.2061,0.3764,0.9859800000000001,0.05699999999999994
Serie_A,230,Parma Calcio 1913,7,a,1.08533,0.835615,1.08533,0.835615,14.3,6.17,4,6,0,0,1.604,d,2024-10-06 13:00:00,0,1,0,1,0.2497149999999999,97,Bologna,0.2494,0.3239,0.4267,1.08533,0.835615
Serie_A,243,Lecce,1,h,1.88414,2.45909,1.88414,1.69779,15.33,9.36,6,4,0,4,0.9863999999999999,l,2024-08-19 16:30:00,0,0,1,0,0.18635000000000002,107,Atalanta,0.5262,0.2175,0.2563,1.88414,-1.5409099999999998
Serie_A,243,Lecce,2,a,0.335346,2.48059,0.335346,1.71929,28.08,11.35,4,12,0,2,0.1246,l,2024-08-24 18:45:00,0,0,1,0,-1.383944,106,Inter,0.9122,0.0694,0.0184,0.335346,0.48058999999999985
Serie_A,243,Lecce,3,h,2.34113,2.09263,2.34113,2.09263,8.28,3.86,1,12,1,0,1.5664,w,2024-08-31 16:30:00,1,0,0,3,0.24849999999999994,116,Cagliari,0.3218,0.2341,0.4441,1.3411300000000002,2.09263
Serie_A,243,Lecce,4,a,1.6617,0.447368,1.6617,0.447368,20.93,9.12,4,7,0,0,2.395,d,2024-09-15 13:00:00,0,1,0,1,1.214332,113,Torino,0.0604,0.2119,0.7277,1.6617,0.447368
Serie_A,243,Lecce,5,h,1.25857,2.054,1.25857,2.054,21.73,8.18,4,12,2,2,0.8057,d,2024-09-21 18:45:00,0,1,0,1,-0.7954299999999999,230,Parma Calcio 1913,0.5843,0.2207,0.195,-0.74143,0.053999999999999826
Serie_A,243,Lecce,6,a,0.462274,2.43265,0.462274,2.43265,23.0,13.33,4,9,0,3,0.21100000000000002,l,2024-09-27 18:45:00,0,0,1,0,-1.9703760000000001,111,AC Milan,0.8572,0.1087,0.0341,0.462274,-0.5673499999999998
Serie_A,243,Lecce,7,a,0.645952,1.56312,0.645952,1.56312,8.54,5.73,2,2,0,1,0.5684,l,2024-10-05 13:00:00,0,0,1,0,-0.9171680000000001,99,Udinese,0.6512,0.239,0.1098,0.645952,0.5631200000000001
Serie_A,265,Venezia,1,a,0.789649,2.33223,0.789649,1.57093,20.0,5.88,4,6,1,3,0.3651,l,2024-08-18 18:45:00,0,0,1,0,-0.7812809999999999,96,Lazio,0.7733,0.1575,0.0692,-0.21035099999999995,-0.66777
Serie_A,265,Venezia,2,a,1.01295,0.660213,1.01295,0.660213,10.0,8.85,3,8,0,0,1.7029999999999998,d,2024-08-25 16:30:00,0,1,0,1,0.35273699999999997,110,Fiorentina,0.2058,0.3398,0.4544,1.01295,0.660213
Serie_A,265,Venezia,3,h,0.635612,1.80895,0.635612,1.80895,16.06,8.35,10,5,0,1,0.506,l,2024-08-30 16:30:00,0,0,1,0,-1.1733380000000002,113,Torino,0.694,0.206,0.1,0.635612,0.8089500000000001
Serie_A,265,Venezia,4,a,0.263269,2.18898,0.263269,0.666383,20.74,9.11,3,7,0,4,0.1067,l,2024-09-14 18:45:00,0,0,1,0,-0.403114,111,AC Milan,0.9173,0.0707,0.012,0.263269,-1.81102
Serie_A,265,Venezia,5,h,2.33503,0.388857,1.57373,0.388857,13.39,8.21,9,2,2,0,2.7602999999999995,w,2024-09-21 13:00:00,1,0,0,3,1.184873,101,Genoa,0.0223,0.0864,0.8913,0.33503000000000016,0.388857
Serie_A,265,Venezia,6,a,2.02845,1.99001,2.02845,1.99001,25.55,7.59,5,9,1,2,1.4175,l,2024-09-29 13:00:00,0,0,1,0,0.03843999999999981,95,Roma,0.3717,0.2337,0.3946,1.0284499999999999,-0.009989999999999943
Serie_A,265,Venezia,7,a,1.43755,2.10738,1.43755,2.10738,15.27,8.87,6,9,1,2,0.9417,l,2024-10-04 18:45:00,0,0,1,0,-0.6698299999999999,94,Verona,0.5319,0.2313,0.2368,0.4375500000000001,0.10738000000000003
Serie_A,271,Monza,1,a,0.327848,0.578573,0.327848,0.578573,5.43,10.04,2,0,0,0,0.9992,d,2024-08-17 18:45:00,0,1,0,1,-0.25072500000000003,108,Empoli,0.3458,0.4817,0.1725,0.327848,0.578573
Serie_A,271,Monza,2,h,0.401371,0.660299,0.401371,0.660299,18.0,15.92,5,2,0,1,0.9834,l,2024-08-24 18:45:00,0,0,1,0,-0.258928,101,Genoa,0.3856,0.4299,0.1845,0.401371,-0.33970100000000003
Serie_A,271,Monza,3,a,0.489982,2.41541,0.489982,2.41541,11.93,9.21,2,5,2,2,0.1861,d,2024-09-01 16:30:00,0,1,0,1,-1.9254280000000001,110,Fiorentina,0.8645,0.1102,0.0253,-1.510018,0.41541000000000006
Serie_A,271,Monza,4,h,0.217777,1.8081,0.217777,1.8081,31.6,6.94,1,5,1,1,0.2384,d,2024-09-15 18:45:00,0,1,0,1,-1.5903230000000002,106,Inter,0.8192,0.152,0.0288,-0.782223,0.8081
Serie_A,271,Monza,5,h,0.707402,1.45302,0.707402,1.45302,11.78,8.27,1,5,1,2,0.756,l,2024-09-22 13:00:00,0,0,1,0,-0.745618,97,Bologna,0.5478,0.3003,0.1519,-0.292598,-0.54698
Serie_A,271,Monza,6,a,0.298287,1.35886,0.298287,1.35886,30.7,12.88,0,8,0,2,0.42300000000000004,l,2024-09-29 18:45:00,0,0,1,0,-1.060573,105,Napoli,0.7012,0.2367,0.0621,0.298287,-0.64114
Serie_A,271,Monza,7,h,1.11968,1.47893,1.11968,1.47893,17.3,5.86,3,11,1,1,1.0671,d,2024-10-06 16:00:00,0,1,0,1,-0.35925000000000007,95,Roma,0.4287,0.3234,0.2479,0.11968000000000001,0.4789300000000001
Serie_A,286,Como,1,a,0.171238,1.30582,0.171238,1.30582,15.92,15.25,1,7,0,3,0.362,l,2024-08-19 18:45:00,0,0,1,0,-1.134582,98,Juventus,0.7156,0.2456,0.0388,0.171238,-1.69418
Serie_A,286,Como,2,a,2.08973,1.03532,2.08973,1.03532,14.4,12.05,8,6,1,1,2.2206,d,2024-08-26 16:30:00,0,1,0,1,1.0544099999999998,116,Cagliari,0.1186,0.2118,0.6696,1.0897299999999999,0.03532000000000002
Serie_A,286,Como,3,a,1.65728,1.18455,0.895985,1.18455,6.29,9.46,4,7,0,1,1.7231,l,2024-09-01 18:45:00,0,0,1,0,-0.28856499999999996,99,Udinese,0.2293,0.2945,0.4762,1.65728,0.18455
Serie_A,286,Como,4,h,1.45782,1.15087,1.45782,1.15087,13.82,9.52,3,2,2,2,1.5922,d,2024-09-14 13:00:00,0,1,0,1,0.30694999999999983,97,Bologna,0.2842,0.2776,0.4382,-0.5421800000000001,-0.8491299999999999
Serie_A,286,Como,5,a,0.579703,1.31694,0.579703,0.555641,9.5,10.09,3,5,3,2,0.6186,w,2024-09-24 18:45:00,1,0,0,3,0.024061999999999917,107,Atalanta,0.617,0.2652,0.1178,-2.420297,-0.68306
Serie_A,286,Como,6,h,2.47493,1.5544,2.47493,0.793105,6.24,11.09,11,3,3,2,2.0412,w,2024-09-29 13:00:00,1,0,0,3,1.6818250000000001,94,Verona,0.172,0.2214,0.6066,-0.5250699999999999,-0.4456
Serie_A,286,Como,7,a,0.638474,1.91407,0.638474,1.15277,14.8,17.75,5,3,1,3,0.3971,l,2024-10-04 16:30:00,0,0,1,0,-0.5142960000000001,105,Napoli,0.7341,0.2003,0.0656,-0.361526,-1.08593
Ligue_1,160,Lille,1,a,2.31711,0.0758907,2.31711,0.0758907,4.66,21.0,7,3,2,0,2.8552,w,2024-08-17 17:00:00,1,0,0,3,2.2412193,177,Reims,0.0038,0.0667,0.9295,0.31711,0.0758907
Ligue_1,160,Lille,2,h,1.25796,0.737042,1.25796,0.737042,6.67,15.81,9,1,2,0,1.7879,w,2024-08-24 17:00:00,1,0,0,3,0.520918,167,Angers,0.1977,0.3095,0.4928,-0.74204,0.737042
Ligue_1,160,Lille,3,h,1.57562,3.24139,1.57562,2.48129,16.42,18.0,11,5,1,3,0.39699999999999996,l,2024-09-01 18:45:00,0,0,1,0,-0.90567,161,Paris Saint Germain,0.7742,0.1402,0.0856,0.57562,0.24139
Ligue_1,160,Lille,4,a,2.73176,1.1774,2.73176,1.1774,8.0,19.78,13,3,0,1,2.3887,l,2024-09-13 18:30:00,0,0,1,0,1.55436,175,Saint-Etienne,0.0983,0.1582,0.7435,2.73176,0.1774
Ligue_1,160,Lille,5,h,2.30213,3.02005,1.54204,3.02005,7.4,29.0,8,4,3,3,0.9004000000000001,d,2024-09-21 15:00:00,0,1,0,1,-1.4780099999999998,225,Strasbourg,0.551,0.2233,0.2257,-0.69787,0.0200499999999999
Ligue_1,160,Lille,6,a,3.5706,0.488988,2.8105,0.488988,9.96,21.33,22,4,3,0,2.9194999999999998,w,2024-09-28 17:00:00,1,0,0,3,2.3215120000000002,282,Le Havre,0.0065,0.0305,0.963,0.5706000000000002,0.488988
Ligue_1,160,Lille,7,h,1.37754,1.43654,1.37754,1.43654,9.12,11.23,5,4,2,1,1.2782,w,2024-10-05 17:00:00,1,0,0,3,-0.05899999999999994,174,Toulouse,0.3742,0.2996,0.3262,-0.62246,0.43653999999999993
Ligue_1,161,Paris Saint Germain,1,a,2.9098,0.197023,2.14971,0.197023,6.84,27.26,7,1,4,1,2.9097,w,2024-08-16 18:45:00,1,0,0,3,1.9526869999999998,282,Le Havre,0.0045,0.0384,0.9571,-1.0901999999999998,-0.802977
Ligue_1,161,Paris Saint Germain,2,h,4.93703,0.772997,4.93703,0.772997,7.22,20.65,12,0,6,0,2.9521,w,2024-08-23 18:45:00,1,0,0,3,4.164033,166,Montpellier,0.0039,0.0181,0.978,-1.06297,0.772997
Ligue_1,161,Paris Saint Germain,3,a,3.24139,1.57562,2.48129,1.57562,18.0,16.42,5,11,3,1,2.4628,w,2024-09-01 18:45:00,1,0,0,3,0.90567,160,Lille,0.0856,0.1402,0.7742,0.24139,0.57562
Ligue_1,161,Paris Saint Germain,4,h,2.91245,1.00928,2.91245,0.249183,9.2,14.92,15,1,3,1,2.6041,w,2024-09-14 19:00:00,1,0,0,3,2.6632670000000003,241,Brest,0.0457,0.1294,0.8249,-0.0875499999999998,0.009279999999999955
Ligue_1,161,Paris Saint Germain,5,a,1.90277,0.760314,1.90277,0.760314,5.65,39.82,13,2,1,1,2.2634000000000003,d,2024-09-21 19:00:00,0,1,0,1,1.1424560000000001,177,Reims,0.1052,0.2105,0.6843,0.9027700000000001,-0.23968599999999995
Ligue_1,161,Paris Saint Germain,6,h,3.22405,2.02646,3.22405,1.26636,11.71,14.45,10,6,3,1,2.1786,w,2024-09-27 19:00:00,1,0,0,3,1.9576900000000002,163,Rennes,0.1516,0.1833,0.6651,0.22405000000000008,1.0264600000000002
Ligue_1,161,Paris Saint Germain,7,a,0.822322,0.326466,0.822322,0.326466,6.35,28.08,13,4,1,1,1.7799999999999998,d,2024-10-06 18:45:00,0,1,0,1,0.495856,170,Nice,0.1384,0.4024,0.4592,-0.177678,-0.6735340000000001
Ligue_1,163,Rennes,1,h,2.57411,2.20066,2.57411,1.33962,10.04,10.53,12,17,3,0,1.5858,w,2024-08-18 18:45:00,1,0,0,3,1.23449,178,Lyon,0.3174,0.231,0.4516,-0.4258899999999999,2.20066
Ligue_1,163,Rennes,2,a,1.40309,1.58875,1.40309,1.58875,9.36,11.69,11,1,1,3,1.2344,l,2024-08-25 15:00:00,0,0,1,0,-0.18566000000000016,225,Strasbourg,0.403,0.2783,0.3187,0.40308999999999995,-1.41125
Ligue_1,163,Rennes,3,a,1.02619,2.00948,1.02619,2.00948,9.04,11.17,4,4,1,2,0.6706,l,2024-09-01 15:00:00,0,0,1,0,-0.98329,177,Reims,0.635,0.2122,0.1528,0.026189999999999936,0.009479999999999933
Ligue_1,163,Rennes,4,h,1.26867,0.310262,1.26867,0.310262,14.17,11.17,11,0,3,0,2.3225000000000002,w,2024-09-15 13:00:00,1,0,0,3,0.9584079999999999,166,Montpellier,0.0649,0.2414,0.6937,-1.73133,0.310262
Ligue_1,163,Rennes,5,h,1.34636,0.853348,0.586263,0.853348,12.41,5.92,3,6,1,1,1.8129000000000002,d,2024-09-21 17:00:00,0,1,0,1,-0.267085,210,Lens,0.1811,0.3219,0.497,0.34636,-0.146652
Ligue_1,163,Rennes,6,a,2.02646,3.22405,1.26636,3.22405,14.45,11.71,6,10,1,3,0.6381,l,2024-09-27 19:00:00,0,0,1,0,-1.9576900000000002,161,Paris Saint Germain,0.6651,0.1833,0.1516,1.0264600000000002,0.22405000000000008
Ligue_1,163,Rennes,7,h,0.640297,0.498715,0.640297,0.498715,7.07,7.94,11,4,1,2,1.419,l,2024-10-05 19:00:00,0,0,1,0,0.14158199999999999,171,Monaco,0.2396,0.4311,0.3293,-0.359703,-1.501285
Ligue_1,164,Marseille,1,a,2.96496,1.51475,1.44477,0.754656,22.62,10.21,5,2,5,1,2.4258,w,2024-08-17 15:00:00,1,0,0,3,0.6901140000000001,241,Brest,0.085,0.1596,0.7554,-2.03504,0.51475
Ligue_1,164,Marseille,2,h,2.94016,1.01201,2.94016,1.01201,9.35,23.44,7,3,2,2,2.5460000000000003,d,2024-08-25 18:45:00,0,1,0,1,1.92815,177,Reims,0.066,0.128,0.806,0.9401600000000001,-0.9879899999999999
Ligue_1,164,Marseille,3,a,1.29819,0.485368,1.29819,0.485368,7.23,35.5,12,1,3,1,2.0490999999999997,w,2024-08-31 19:00:00,1,0,0,3,0.8128219999999999,174,Toulouse,0.1185,0.2977,0.5838,-1.70181,-0.514632
Ligue_1,164,Marseille,4,h,1.02694,1.72041,1.02694,1.72041,9.83,14.0,4,5,2,0,0.8116000000000001,w,2024-09-14 15:00:00,1,0,0,3,-0.69347,170,Nice,0.5604,0.2536,0.186,-0.97306,1.72041
Ligue_1,164,Marseille,5,a,0.675578,3.89273,0.675578,3.10472,21.88,6.25,1,17,3,2,0.0566,w,2024-09-22 18:45:00,1,0,0,3,-2.4291419999999997,178,Lyon,0.9594,0.0326,0.008,-2.324422,1.8927299999999998
Ligue_1,164,Marseille,6,a,0.782395,1.67455,0.782395,1.67455,26.38,10.63,2,4,0,1,0.6716,l,2024-09-29 18:45:00,0,0,1,0,-0.892155,225,Strasbourg,0.6156,0.2408,0.1436,0.782395,0.67455
Ligue_1,164,Marseille,7,h,0.896807,1.19435,0.896807,1.19435,4.58,36.67,14,2,1,1,1.0583999999999998,d,2024-10-04 18:45:00,0,1,0,1,-0.297543,167,Angers,0.445,0.3033,0.2517,-0.10319299999999998,0.19435000000000002
Ligue_1,166,Montpellier,1,h,1.44704,1.10476,0.686941,1.10476,9.77,7.33,3,3,1,1,1.6662000000000001,d,2024-08-18 15:00:00,0,1,0,1,-0.41781899999999994,225,Strasbourg,0.2386,0.309,0.4524,0.4470400000000001,0.10475999999999996
Ligue_1,166,Montpellier,2,a,0.772997,4.93703,0.772997,4.93703,20.65,7.22,0,12,0,6,0.0298,l,2024-08-23 18:45:00,0,0,1,0,-4.164033,161,Paris Saint Germain,0.978,0.0181,0.0039,0.772997,-1.06297
Ligue_1,166,Montpellier,3,h,0.745975,1.69437,0.745975,0.934273,7.53,21.53,2,6,1,3,0.5501,l,2024-08-31 17:00:00,0,0,1,0,-0.18829799999999997,168,Nantes,0.6537,0.2444,0.1019,-0.25402499999999995,-1.30563
Ligue_1,166,Montpellier,4,a,0.310262,1.26867,0.310262,1.26867,11.17,14.17,0,11,0,3,0.4361,l,2024-09-15 13:00:00,0,0,1,0,-0.9584079999999999,163,Rennes,0.6937,0.2414,0.0649,0.310262,-1.73133
Ligue_1,166,Montpellier,5,h,1.78396,1.42586,1.78396,1.42586,9.14,7.39,7,5,3,2,1.6453,w,2024-09-22 15:00:00,1,0,0,3,0.3581000000000001,275,Auxerre,0.2719,0.2695,0.4586,-1.21604,-0.5741400000000001
Ligue_1,166,Montpellier,6,a,0.768868,3.45707,0.768868,3.45707,10.45,3.45,4,21,1,2,0.138,l,2024-09-28 19:00:00,0,0,1,0,-2.688202,171,Monaco,0.911,0.0645,0.0245,-0.231132,1.4570699999999999
Ligue_1,166,Montpellier,7,a,0.874094,3.71514,0.874094,2.95504,12.1,11.83,7,10,2,4,0.0856,l,2024-10-06 15:00:00,0,0,1,0,-2.080946,177,Reims,0.9392,0.0484,0.0124,-1.125906,-0.2848600000000001
Ligue_1,167,Angers,1,h,0.297792,1.04077,0.297792,1.04077,7.58,5.96,1,3,0,1,0.6113999999999999,l,2024-08-18 15:00:00,0,0,1,0,-0.7429779999999999,210,Lens,0.5724,0.3357,0.0919,0.297792,0.04076999999999997
Ligue_1,167,Angers,2,a,0.737042,1.25796,0.737042,1.25796,15.81,6.67,1,9,0,2,0.9026,l,2024-08-24 17:00:00,0,0,1,0,-0.520918,160,Lille,0.4928,0.3095,0.1977,0.737042,-0.74204
Ligue_1,167,Angers,3,h,1.33204,2.53408,0.571945,2.53408,7.93,10.83,10,8,1,4,0.4912,l,2024-09-01 15:00:00,0,0,1,0,-1.962135,170,Nice,0.6988,0.2062,0.095,0.3320399999999999,-1.4659200000000001
Ligue_1,167,Angers,4,a,0.855084,2.47918,0.855084,2.47918,11.5,10.16,9,4,1,1,0.33909999999999996,d,2024-09-15 15:00:00,0,1,0,1,-1.624096,225,Strasbourg,0.7885,0.1477,0.0638,-0.14491600000000004,1.47918
Ligue_1,167,Angers,5,h,0.82486,1.28588,0.0647651,1.28588,12.41,10.73,2,4,1,1,0.8934,d,2024-09-22 15:00:00,0,1,0,1,-1.2211149,168,Nantes,0.456,0.3693,0.1747,-0.17513999999999996,0.2858799999999999
Ligue_1,167,Angers,6,h,1.08284,4.18122,1.08284,4.18122,10.41,12.08,4,6,1,3,0.109,l,2024-09-29 15:00:00,0,0,1,0,-3.0983799999999997,177,Reims,0.9298,0.0508,0.0194,0.08284000000000002,1.1812199999999997
Ligue_1,167,Angers,7,a,1.19435,0.896807,1.19435,0.896807,36.67,4.58,2,14,1,1,1.6383,d,2024-10-04 18:45:00,0,1,0,1,0.297543,164,Marseille,0.2517,0.3033,0.445,0.19435000000000002,-0.10319299999999998
Ligue_1,168,Nantes,1,a,0.513845,1.50937,0.513845,1.50937,23.64,10.04,1,7,0,0,0.5669,d,2024-08-18 15:00:00,0,1,0,1,-0.9955250000000001,174,Toulouse,0.6485,0.2438,0.1077,0.513845,1.50937
Ligue_1,168,Nantes,2,h,1.52541,0.876338,1.52541,0.876338,16.9,10.38,4,7,2,0,1.9140000000000001,w,2024-08-25 15:00:00,1,0,0,3,0.649072,275,Auxerre,0.1818,0.2703,0.5479,-0.47459000000000007,0.876338
Ligue_1,168,Nantes,3,a,1.69437,0.745975,0.934273,0.745975,21.53,7.53,6,2,3,1,2.2055,w,2024-08-31 17:00:00,1,0,0,3,0.18829799999999997,166,Montpellier,0.1019,0.2444,0.6537,-1.30563,-0.25402499999999995
Ligue_1,168,Nantes,4,h,1.43325,0.549218,1.43325,0.549218,17.25,26.33,9,9,1,2,2.1433999999999997,l,2024-09-15 15:00:00,0,0,1,0,0.8840319999999999,177,Reims,0.1214,0.2462,0.6324,0.4332499999999999,-1.450782
Ligue_1,168,Nantes,5,a,1.28588,0.82486,1.28588,0.0647651,10.73,12.41,4,2,1,1,1.7373,d,2024-09-22 15:00:00,0,1,0,1,1.2211149,167,Angers,0.1747,0.3693,0.456,0.2858799999999999,-0.17513999999999996
Ligue_1,168,Nantes,6,h,2.61562,1.0242,2.61562,0.264104,12.18,20.38,6,3,2,2,2.4981,d,2024-09-29 15:00:00,0,1,0,1,2.3515159999999997,175,Saint-Etienne,0.0583,0.1635,0.7782,0.6156199999999998,-0.9758
Ligue_1,168,Nantes,7,a,0.765938,2.43324,0.765938,2.43324,28.0,10.05,3,22,0,2,0.35409999999999997,l,2024-10-06 13:00:00,0,0,1,0,-1.667302,178,Lyon,0.7793,0.154,0.0667,0.765938,0.43324000000000007
Ligue_1,170,Nice,1,a,0.58056,3.03248,0.58056,3.03248,8.86,21.67,10,8,1,2,0.1432,l,2024-08-18 13:00:00,0,0,1,0,-2.4519200000000003,275,Auxerre,0.9042,0.0721,0.0237,-0.41944000000000004,1.03248
Ligue_1,170,Nice,2,h,1.23725,0.946618,1.23725,0.946618,7.27,7.05,8,6,1,1,1.6157,d,2024-08-25 15:00:00,0,1,0,1,0.290632,174,Toulouse,0.2567,0.3071,0.4362,0.23724999999999996,-0.05338200000000004
Ligue_1,170,Nice,3,a,2.53408,1.33204,2.53408,0.571945,10.83,7.93,8,10,4,1,2.3026,w,2024-09-01 15:00:00,1,0,0,3,1.962135,167,Angers,0.095,0.2062,0.6988,-1.4659200000000001,0.3320399999999999
Ligue_1,170,Nice,4,a,1.72041,1.02694,1.72041,1.02694,14.0,9.83,5,4,0,2,1.9348,l,2024-09-14 15:00:00,0,0,1,0,0.69347,164,Marseille,0.186,0.2536,0.5604,1.72041,-0.97306
Ligue_1,170,Nice,5,h,4.50007,0.335532,3.73998,0.335532,16.75,16.68,3,6,8,0,2.9964,w,2024-09-20 18:45:00,1,0,0,3,3.404448,175,Saint-Etienne,0.0002,0.0015,0.9983,-3.49993,0.335532
Ligue_1,170,Nice,6,a,0.9614,2.06424,0.9614,2.06424,9.3,6.9,2,9,0,0,0.6234999999999999,d,2024-09-28 15:00:00,0,1,0,1,-1.1028399999999998,210,Lens,0.6605,0.1975,0.142,0.9614,2.06424
Ligue_1,170,Nice,7,h,0.326466,0.822322,0.326466,0.822322,28.08,6.35,4,13,1,1,0.8176,d,2024-10-06 18:45:00,0,1,0,1,-0.495856,161,Paris Saint Germain,0.4592,0.4024,0.1384,-0.6735340000000001,-0.177678
Ligue_1,171,Monaco,1,h,2.78444,0.484117,2.78444,0.484117,5.86,12.29,8,1,1,0,2.7459000000000002,w,2024-08-17 19:00:00,1,0,0,3,2.300323,175,Saint-Etienne,0.0279,0.0852,0.8869,1.78444,0.484117
Ligue_1,171,Monaco,2,a,2.60916,0.0144803,2.60916,0.0144803,6.48,7.97,8,2,2,0,2.9236,w,2024-08-24 15:00:00,1,0,0,3,2.5946797000000004,178,Lyon,0.0002,0.0379,0.9619,0.6091600000000001,0.0144803
Ligue_1,171,Monaco,3,h,0.905621,1.91297,0.905621,1.15287,4.67,8.75,9,7,1,1,0.5532,d,2024-09-01 13:00:00,0,1,0,1,-0.24724900000000005,210,Lens,0.6764,0.2088,0.1148,-0.09437899999999999,0.9129700000000001
Ligue_1,171,Monaco,4,a,3.37672,0.419427,3.37672,0.419427,5.84,10.49,8,3,3,0,2.8911,w,2024-09-14 17:00:00,1,0,0,3,2.957293,275,Auxerre,0.0091,0.0408,0.9501,0.37672000000000017,0.419427
Ligue_1,171,Monaco,5,h,1.84023,0.580512,1.84023,0.580512,6.4,15.39,6,5,3,1,2.5047,w,2024-09-22 13:00:00,1,0,0,3,1.259718,282,Le Havre,0.0521,0.1695,0.7784,-1.15977,-0.41948799999999997
Ligue_1,171,Monaco,6,h,3.45707,0.768868,3.45707,0.768868,3.45,10.45,21,4,2,1,2.7975000000000003,w,2024-09-28 19:00:00,1,0,0,3,2.688202,166,Montpellier,0.0245,0.0645,0.911,1.4570699999999999,-0.231132
Ligue_1,171,Monaco,7,a,0.498715,0.640297,0.498715,0.640297,7.94,7.07,4,11,2,1,1.1499,w,2024-10-05 19:00:00,1,0,0,3,-0.14158199999999999,163,Rennes,0.3293,0.4311,0.2396,-1.501285,-0.359703
Ligue_1,174,Toulouse,1,h,1.50937,0.513845,1.50937,0.513845,10.04,23.64,7,1,0,0,2.1893,d,2024-08-18 15:00:00,0,1,0,1,0.9955250000000001,168,Nantes,0.1077,0.2438,0.6485,1.50937,0.513845
Ligue_1,174,Toulouse,2,a,0.946618,1.23725,0.946618,1.23725,7.05,7.27,6,8,1,1,1.0772,d,2024-08-25 15:00:00,0,1,0,1,-0.290632,170,Nice,0.4362,0.3071,0.2567,-0.05338200000000004,0.23724999999999996
Ligue_1,174,Toulouse,3,h,0.485368,1.29819,0.485368,1.29819,35.5,7.23,1,12,1,3,0.6532,l,2024-08-31 19:00:00,0,0,1,0,-0.8128219999999999,164,Marseille,0.5838,0.2977,0.1185,-0.514632,-1.70181
Ligue_1,174,Toulouse,4,h,1.8674,0.15045,1.8674,0.15045,11.91,12.81,5,0,2,0,2.6748000000000003,w,2024-09-15 15:00:00,1,0,0,3,1.71695,282,Le Havre,0.0184,0.135,0.8466,-0.13260000000000005,0.15045
Ligue_1,174,Toulouse,5,a,2.3505,0.709045,1.5904,0.709045,5.23,19.29,7,2,0,2,2.5892,l,2024-09-22 15:00:00,0,0,1,0,0.881355,241,Brest,0.0462,0.1361,0.8177,2.3505,-1.2909549999999999
Ligue_1,174,Toulouse,6,h,0.716626,0.730803,0.716626,0.730803,13.09,8.96,6,2,1,2,1.2755999999999998,l,2024-09-29 13:00:00,0,0,1,0,-0.014176999999999995,178,Lyon,0.3174,0.3861,0.2965,-0.283374,-1.2691970000000001
